Date,Product,Quantity,Price,Customer
2023-09-27,Product_10,5,32.703192013764976,Customer_27
2023-11-17,Product_4,10,11.631797280233586,Customer_76
2023-03-16,Product_7,5,98.61233153382163,Customer_85
2023-01-13,Product_4,6,29.706373074660405,Customer_6
2023-11-05,Product_6,10,38.99725504278537,Customer_72
2023-07-26,Product_1,1,88.29138472535857,Customer_34
2023-10-02,Product_7,2,55.176332862227476,Customer_35
2023-01-07,Product_5,9,89.38184321411325,Customer_25
2023-07-03,Product_2,6,71.89738956425867,Customer_89
2023-09-03,Product_9,6,57.31534963935619,Customer_97
2023-06-07,Product_1,8,74.94070809240067,Customer_24
2023-04-24,Product_2,9,40.308638144846256,Customer_29
2023-11-07,Product_7,3,85.54308801260117,Customer_65
2023-02-21,Product_9,3,26.814792335896275,Customer_87
2023-04-25,Product_7,4,72.0493358550328,Customer_36
2023-12-08,Product_7,2,49.33975583613691,Customer_58
2023-03-05,Product_4,3,66.52228839057103,Customer_19
2023-07-20,Product_3,10,48.12086690986032,Customer_51
2023-09-02,Product_10,9,63.6103782565931,Customer_17
2023-09-13,Product_8,3,24.28671929038653,Customer_54
2023-09-25,Product_9,6,65.72056776103932,Customer_98
2023-10-24,Product_2,4,15.964802527443194,Customer_16
2023-09-04,Product_5,5,47.053548807543905,Customer_9
2023-11-12,Product_2,2,31.505771089435708,Customer_98
2023-03-12,Product_1,9,56.87542554496982,Customer_84
2023-02-28,Product_10,7,37.7360464171923,Customer_16
2023-04-03,Product_2,10,99.85867959092445,Customer_94
2023-07-28,Product_10,4,89.29076470476812,Customer_77
2023-04-27,Product_5,6,49.91679082117768,Customer_43
2023-08-19,Product_5,4,52.6928874599008,Customer_68
2023-07-24,Product_6,5,68.83012654307913,Customer_53
2023-10-07,Product_5,8,18.904277910768386,Customer_2
2023-08-24,Product_3,1,63.11714109991211,Customer_82
2023-02-04,Product_8,10,37.94700334441468,Customer_44
2023-05-26,Product_6,5,62.84470245291327,Customer_69
2023-04-12,Product_8,5,25.020440506312404,Customer_7
2023-02-21,Product_6,8,19.12764734451555,Customer_3
2023-01-22,Product_10,4,30.376391144111185,Customer_40
2023-02-12,Product_8,4,73.4050808012725,Customer_39
2023-01-07,Product_4,8,22.28263638276991,Customer_59
2023-10-28,Product_7,1,97.81633183818826,Customer_73
2023-09-23,Product_3,5,60.79264108651236,Customer_48
2023-07-23,Product_1,1,31.242207126499125,Customer_83
2023-06-15,Product_4,3,10.421467255129988,Customer_100
2023-08-20,Product_4,4,28.56643659722402,Customer_19
2023-07-08,Product_4,10,27.507189644626745,Customer_39
2023-03-01,Product_10,8,33.772147413675825,Customer_22
2023-05-22,Product_6,1,76.5867594080464,Customer_32
2023-04-06,Product_5,5,87.99800881872063,Customer_75
2023-06-14,Product_7,8,71.9837877105457,Customer_83
2023-03-19,Product_4,8,19.39289502627525,Customer_78
2023-12-21,Product_2,2,83.28703563669286,Customer_66
2023-05-11,Product_4,5,52.84347331105646,Customer_49
2023-07-09,Product_7,5,14.004116847460349,Customer_71
2023-09-20,Product_1,1,29.595693095377754,Customer_34
2023-09-04,Product_2,3,87.13574852749993,Customer_18
2023-06-03,Product_4,10,43.43052713164145,Customer_85
2023-03-11,Product_1,9,14.468373191460348,Customer_91
2023-01-19,Product_5,3,43.70524471936001,Customer_52
2023-12-01,Product_2,5,72.19708414963226,Customer_83
2023-08-05,Product_7,1,72.78535554209643,Customer_35
2023-03-21,Product_9,4,20.53375221862154,Customer_61
2023-08-12,Product_8,1,46.84060643658202,Customer_45
2023-09-18,Product_3,4,80.29189540833929,Customer_57
2023-03-17,Product_4,8,70.40241867047268,Customer_3
2023-10-25,Product_4,6,50.5758069660445,Customer_2
2023-03-19,Product_10,10,86.0542843738704,Customer_82
2023-07-22,Product_6,4,76.46315088231384,Customer_6
2023-01-24,Product_1,5,92.47263858291744,Customer_14
2023-03-15,Product_10,3,38.20787637662804,Customer_29
2023-06-17,Product_9,7,38.601898060774005,Customer_15
2023-06-22,Product_4,6,89.26373399928087,Customer_98
2023-05-24,Product_9,10,76.32787916747175,Customer_23
2023-11-05,Product_1,1,43.04710488135811,Customer_2
2023-06-08,Product_6,1,40.72034817469022,Customer_5
2023-01-15,Product_1,4,75.927827266126,Customer_31
2023-02-16,Product_3,10,76.33823104792609,Customer_33
2023-02-02,Product_7,7,37.83717117416798,Customer_98
2023-11-02,Product_3,4,29.11473092314484,Customer_85
2023-08-09,Product_4,3,14.697284713460125,Customer_49
2023-03-28,Product_4,1,36.49035229298836,Customer_21
2023-12-14,Product_7,8,92.54954541661286,Customer_71
2023-07-23,Product_7,8,53.45940524468908,Customer_41
2023-03-15,Product_7,1,12.46016917278522,Customer_56
2023-05-13,Product_5,7,47.0294796304915,Customer_2
2023-03-19,Product_9,9,31.857934545807513,Customer_95
2023-08-02,Product_10,4,25.805985804424324,Customer_44
2023-06-19,Product_2,1,22.53251744831607,Customer_37
2023-03-17,Product_7,10,74.56579458297624,Customer_33
2023-11-27,Product_6,7,16.89587883522158,Customer_35
2023-02-06,Product_1,7,54.09169686546609,Customer_65
2023-03-04,Product_2,3,24.28242022734719,Customer_37
2023-04-14,Product_1,1,32.355098283305644,Customer_96
2023-10-08,Product_3,2,47.00281585354794,Customer_86
2023-02-20,Product_4,5,81.8758041968349,Customer_35
2023-07-23,Product_3,6,65.0264404084215,Customer_4
2023-02-18,Product_5,9,58.63204664917035,Customer_41
2023-05-25,Product_4,8,62.280134083101615,Customer_84
2023-01-05,Product_9,3,68.4866507498382,Customer_90
2023-04-03,Product_3,6,67.07261254403775,Customer_28
2023-01-19,Product_2,7,71.49537576577939,Customer_87
2023-01-11,Product_1,1,89.39840189451714,Customer_19
2023-01-27,Product_1,2,85.50092667070136,Customer_70
2023-12-28,Product_5,1,78.59588785604066,Customer_60
2023-01-27,Product_10,3,74.40318224256183,Customer_18
2023-04-18,Product_5,2,27.48852989544527,Customer_72
2023-09-05,Product_5,5,66.34761262208488,Customer_79
2023-03-20,Product_2,4,26.031391353896755,Customer_26
2023-01-26,Product_4,5,84.75921740623295,Customer_7
2023-04-27,Product_10,8,77.98594256821765,Customer_88
2023-04-08,Product_5,4,66.86477555790603,Customer_97
2023-01-13,Product_4,9,67.77602790180677,Customer_54
2023-04-06,Product_8,3,67.55162308682432,Customer_12
2023-04-14,Product_2,3,51.55340421005319,Customer_15
2023-02-17,Product_7,4,84.37667618765803,Customer_52
2023-05-25,Product_5,5,21.188760080981698,Customer_11
2023-07-01,Product_8,9,13.422611806637349,Customer_78
2023-09-17,Product_10,4,10.014610828770905,Customer_52
2023-02-10,Product_3,8,81.92526567495732,Customer_72
2023-09-04,Product_4,4,36.382441102734376,Customer_55
2023-12-23,Product_10,8,95.49169454148371,Customer_16
2023-02-08,Product_6,1,25.769960559878164,Customer_47
2023-11-14,Product_3,6,59.76686105619661,Customer_88
2023-07-02,Product_3,9,65.4510798343679,Customer_29
2023-06-04,Product_7,9,35.56544711435082,Customer_11
2023-07-17,Product_3,9,56.570007166413355,Customer_75
2023-03-04,Product_8,1,88.61553983610884,Customer_84
2023-03-13,Product_3,9,80.95858275243502,Customer_80
2023-12-24,Product_2,4,26.435826381549447,Customer_94
2023-02-24,Product_1,8,64.04494250384187,Customer_89
2023-07-21,Product_6,2,33.958154050694745,Customer_44
2023-11-14,Product_4,5,79.36140270148111,Customer_61
2023-06-03,Product_4,1,41.046301282902476,Customer_26
2023-06-06,Product_5,1,20.295371869231168,Customer_72
2023-06-05,Product_2,7,89.17274977725452,Customer_76
2023-09-01,Product_6,3,49.35429712388442,Customer_73
2023-05-18,Product_10,1,25.043173533444495,Customer_32
2023-06-27,Product_8,5,43.862886762688476,Customer_94
2023-07-17,Product_3,1,83.4971399952385,Customer_18
2023-11-15,Product_1,9,41.37627224359754,Customer_15
2023-11-05,Product_3,3,78.22472882767426,Customer_61
2023-09-26,Product_8,3,41.6584027117651,Customer_42
2023-06-10,Product_7,7,69.87787438360317,Customer_8
2023-10-04,Product_3,9,15.359919409294864,Customer_64
2023-08-10,Product_5,8,99.7497285449581,Customer_19
2023-07-14,Product_2,10,38.44499119824856,Customer_60
2023-10-09,Product_3,1,16.09966421411153,Customer_79
2023-11-19,Product_10,6,74.37444165296448,Customer_43
2023-04-10,Product_9,4,78.25611610667268,Customer_23
2023-04-13,Product_4,8,71.00560252609296,Customer_78
2023-04-10,Product_8,7,45.56018859626399,Customer_55
2023-07-19,Product_6,3,45.49611741868992,Customer_89
2023-10-25,Product_3,3,76.73102611760235,Customer_76
2023-11-03,Product_10,2,21.181020231259907,Customer_90
2023-06-16,Product_2,9,42.38575581741231,Customer_83
2023-06-24,Product_1,5,41.88668568927609,Customer_44
2023-10-25,Product_10,7,31.072969253856424,Customer_49
2023-08-15,Product_6,4,79.89725130529499,Customer_96
2023-08-02,Product_8,4,85.02487024649652,Customer_4
2023-05-22,Product_5,3,15.602644812621428,Customer_36
2023-04-22,Product_1,1,80.92933662434407,Customer_23
2023-06-08,Product_8,8,23.04819586707003,Customer_95
2023-06-13,Product_8,8,66.75277351298185,Customer_68
2023-04-27,Product_10,8,68.28298817489495,Customer_78
2023-03-01,Product_10,2,54.30644391420009,Customer_61
2023-01-26,Product_1,10,87.27817279325097,Customer_43
2023-11-01,Product_6,3,77.48278091685783,Customer_88
2023-10-09,Product_1,9,86.74968917800841,Customer_6
2023-01-11,Product_3,2,15.962447249424075,Customer_54
2023-09-04,Product_7,2,37.563368685075844,Customer_34
2023-08-22,Product_4,1,48.49231009077208,Customer_24
2023-06-22,Product_8,4,62.82314519065357,Customer_41
2023-02-09,Product_10,2,35.31089111940638,Customer_82
2023-09-14,Product_8,5,72.32394334297642,Customer_90
2023-08-28,Product_4,2,78.83622685567235,Customer_12
2023-06-13,Product_3,8,94.2434580205356,Customer_58
2023-08-20,Product_3,6,77.7043738929735,Customer_59
2023-09-02,Product_7,10,80.0040074807124,Customer_10
2023-01-15,Product_1,3,61.4389074642928,Customer_16
2023-01-12,Product_5,7,47.960928192519276,Customer_90
2023-10-10,Product_10,5,13.891134895904917,Customer_25
2023-08-16,Product_1,9,60.91335063030261,Customer_98
2023-10-24,Product_1,10,82.70918024649083,Customer_75
2023-01-17,Product_10,2,16.353866339608295,Customer_20
2023-12-03,Product_10,6,70.24378434259638,Customer_36
2023-03-07,Product_6,3,93.86052810784716,Customer_88
2023-04-22,Product_1,10,29.7133082941186,Customer_47
2023-01-05,Product_5,1,48.23897306199353,Customer_78
2023-12-12,Product_6,1,34.07431585297387,Customer_7
2023-01-13,Product_4,10,84.08158111285243,Customer_58
2023-08-06,Product_2,4,26.909797261207416,Customer_48
2023-01-16,Product_3,10,96.01179948118268,Customer_79
2023-05-26,Product_9,2,66.14195083011592,Customer_68
2023-02-11,Product_6,8,80.3750363514533,Customer_67
2023-02-02,Product_1,1,23.59407504826734,Customer_39
2023-12-28,Product_5,6,31.50770426436024,Customer_49
2023-01-12,Product_2,3,38.91283031015121,Customer_69
2023-08-14,Product_10,2,96.7883340316861,Customer_51
2023-04-26,Product_7,4,71.80523160806528,Customer_61
2023-11-11,Product_3,6,75.87449703755705,Customer_83
2023-03-01,Product_1,5,59.055193557661624,Customer_87
2023-07-19,Product_4,4,12.220451051449317,Customer_71
2023-11-05,Product_7,5,80.27419284113442,Customer_48
2023-06-17,Product_1,6,12.6868225187991,Customer_26
2023-03-06,Product_7,6,54.62944562202321,Customer_44
2023-12-24,Product_10,1,99.99510844561799,Customer_40
2023-10-24,Product_9,5,97.74623932140416,Customer_74
2023-09-17,Product_8,8,61.54217123312623,Customer_10
2023-06-20,Product_9,2,24.19763819399865,Customer_94
2023-11-10,Product_10,5,70.56629825336196,Customer_60
2023-07-25,Product_6,8,71.32119829662227,Customer_99
2023-10-02,Product_1,7,53.76204413627767,Customer_33
2023-07-21,Product_3,4,24.333210626839143,Customer_65
2023-03-05,Product_9,9,19.640633099174508,Customer_79
2023-12-03,Product_4,6,26.23495170789149,Customer_86
2023-05-02,Product_1,8,64.90835923051344,Customer_56
2023-09-19,Product_2,1,33.97609559284476,Customer_13
2023-01-17,Product_4,7,21.780048389459395,Customer_35
2023-04-27,Product_1,8,11.368451893017925,Customer_86
2023-04-05,Product_7,9,30.40568080632121,Customer_70
2023-05-08,Product_3,2,67.94554442157335,Customer_15
2023-05-03,Product_1,7,51.70808774148963,Customer_75
2023-03-22,Product_4,1,25.34116411432605,Customer_21
2023-06-17,Product_5,10,91.47649678233228,Customer_37
2023-10-04,Product_6,3,53.21875077785558,Customer_67
2023-07-23,Product_6,10,43.617288523546634,Customer_3
2023-11-14,Product_10,8,29.861454070079034,Customer_45
2023-02-17,Product_3,2,75.0338916099829,Customer_84
2023-02-28,Product_5,7,37.931684298223324,Customer_52
2023-03-27,Product_4,2,23.812314910697516,Customer_26
2023-02-28,Product_3,7,73.31195913644109,Customer_45
2023-02-04,Product_8,6,39.21562287990753,Customer_25
2023-06-12,Product_1,6,14.107168277294166,Customer_39
2023-06-14,Product_1,2,87.61922480854172,Customer_68
2023-09-25,Product_6,1,86.08469863967542,Customer_97
2023-10-01,Product_4,4,68.66314751381533,Customer_85
2023-08-16,Product_8,10,79.10925530378965,Customer_21
2023-03-05,Product_10,10,15.658468652653202,Customer_28
2023-03-10,Product_9,5,22.63004283935743,Customer_69
2023-09-11,Product_1,9,88.17534613609978,Customer_92
2023-03-22,Product_5,1,65.20551502865331,Customer_35
2023-07-21,Product_3,6,50.31913006668674,Customer_22
2023-04-27,Product_7,8,40.95663615764262,Customer_11
2023-02-28,Product_2,3,37.970187012710554,Customer_17
2023-02-06,Product_4,3,44.603070457336976,Customer_87
2023-02-09,Product_9,8,26.49696233720405,Customer_85
2023-10-19,Product_5,8,39.976810911560264,Customer_98
2023-06-18,Product_2,8,55.54806925558236,Customer_13
2023-09-16,Product_4,9,91.75176136643991,Customer_66
2023-09-01,Product_4,7,13.320446570594012,Customer_25
2023-09-12,Product_9,7,47.100299394192085,Customer_73
2023-09-20,Product_4,10,84.7494745073455,Customer_24
2023-09-17,Product_8,10,13.405936696802907,Customer_88
2023-07-13,Product_8,3,48.48812609590856,Customer_98
2023-01-10,Product_2,8,12.707651817182997,Customer_32
2023-07-13,Product_8,9,75.5471736601124,Customer_12
2023-04-05,Product_5,3,93.10347016826985,Customer_31
2023-05-24,Product_5,9,82.47267459438694,Customer_84
2023-06-03,Product_1,8,60.59421026328346,Customer_91
2023-12-17,Product_10,2,21.50943020401219,Customer_44
2023-01-08,Product_1,3,42.65228095067671,Customer_23
2023-07-11,Product_3,6,25.96084698436812,Customer_34
2023-07-27,Product_10,1,82.7257412232544,Customer_49
2023-06-19,Product_7,10,65.14197388100584,Customer_49
2023-11-21,Product_3,3,13.565521391832712,Customer_14
2023-04-07,Product_10,7,20.091138811247948,Customer_91
2023-08-11,Product_7,9,47.16771290906266,Customer_91
2023-02-05,Product_10,4,49.72039293796957,Customer_50
2023-05-23,Product_7,10,12.420367886891547,Customer_30
2023-03-18,Product_4,3,20.71715346885433,Customer_69
2023-12-18,Product_8,10,19.90967320552882,Customer_81
2023-06-21,Product_5,1,71.69785845463298,Customer_10
2023-12-20,Product_2,3,14.97835216307489,Customer_61
2023-01-21,Product_4,1,76.99216844717934,Customer_79
2023-12-14,Product_8,2,51.31453705136894,Customer_61
2023-11-07,Product_8,3,45.00007119421447,Customer_1
2023-04-18,Product_1,9,17.444215958079923,Customer_77
2023-04-11,Product_1,8,52.367420966660525,Customer_62
2023-07-27,Product_7,6,97.01398927373288,Customer_22
2023-07-14,Product_9,6,38.23931074030436,Customer_77
2023-11-11,Product_6,7,47.38238740327693,Customer_55
2023-04-20,Product_3,4,95.26500987129887,Customer_29
2023-02-16,Product_8,7,88.90776231097496,Customer_89
2023-04-18,Product_9,2,44.26786907750718,Customer_90
2023-04-20,Product_6,6,35.828638624486416,Customer_32
2023-01-28,Product_5,1,34.491759919402554,Customer_67
2023-02-26,Product_2,7,51.56766527852111,Customer_41
2023-06-20,Product_3,10,90.00203534259015,Customer_99
2023-03-20,Product_6,7,58.32221802908056,Customer_67
2023-10-07,Product_9,9,69.61620499167194,Customer_11
2023-09-27,Product_3,9,27.84393271321499,Customer_87
2023-07-14,Product_10,4,38.01364727474375,Customer_98
2023-06-16,Product_10,4,81.16211506169878,Customer_40
2023-09-18,Product_1,6,61.752265440967705,Customer_46
2023-12-18,Product_9,7,62.95292980378564,Customer_86
2023-01-07,Product_1,2,90.35402511561635,Customer_25
2023-05-20,Product_6,9,73.19195308162065,Customer_51
2023-06-14,Product_8,3,16.854883247052832,Customer_88
2023-01-27,Product_10,1,77.03343428225106,Customer_80
2023-04-26,Product_5,5,61.31755641369361,Customer_39
2023-12-12,Product_8,2,27.51088736846916,Customer_41
2023-06-18,Product_4,1,93.73536891175215,Customer_32
2023-04-26,Product_4,8,23.387649369758364,Customer_43
2023-01-03,Product_9,5,11.946014223342873,Customer_79
2023-08-18,Product_6,7,53.69303935554328,Customer_91
2023-07-24,Product_1,5,82.02505318011787,Customer_64
2023-10-02,Product_9,6,30.718854150760738,Customer_11
2023-03-17,Product_5,8,75.58581482201424,Customer_59
2023-01-12,Product_4,7,75.79387827578445,Customer_53
2023-08-04,Product_6,9,93.79137254252223,Customer_7
2023-04-05,Product_5,7,49.2181246058804,Customer_7
2023-09-11,Product_4,10,76.73144092658802,Customer_59
2023-08-27,Product_5,4,80.68726497968373,Customer_18
2023-07-14,Product_8,5,68.55421225766662,Customer_92
2023-03-02,Product_5,7,59.95390119046746,Customer_66
2023-09-14,Product_8,5,29.805761863636288,Customer_3
2023-07-09,Product_6,1,26.71059975543994,Customer_82
2023-07-08,Product_4,8,55.517844509116905,Customer_96
2023-11-08,Product_1,4,90.45460056411731,Customer_35
2023-10-10,Product_6,5,64.7053037359172,Customer_3
2023-02-27,Product_3,7,47.19719984968059,Customer_72
2023-09-01,Product_8,7,48.17416766941637,Customer_62
2023-12-09,Product_10,10,60.34452727745023,Customer_3
2023-09-02,Product_9,1,22.742105290094955,Customer_45
2023-10-17,Product_8,1,71.56462836950769,Customer_41
2023-12-03,Product_4,5,30.59534202337834,Customer_66
2023-09-19,Product_3,1,73.75091380887496,Customer_54
2023-02-05,Product_7,4,55.79843263779742,Customer_89
2023-05-02,Product_3,6,71.48972976359012,Customer_86
2023-05-02,Product_4,3,96.47161350210897,Customer_32
2023-07-18,Product_2,3,30.319250194764628,Customer_48
2023-10-05,Product_9,9,22.175048066513774,Customer_5
2023-09-12,Product_9,2,73.00663470241565,Customer_98
2023-01-21,Product_2,10,93.07863158338223,Customer_72
2023-06-12,Product_2,9,21.75896528303781,Customer_54
2023-08-15,Product_6,5,93.8291253743256,Customer_41
2023-05-26,Product_5,7,83.10010285862653,Customer_25
2023-04-16,Product_6,4,19.883289471062525,Customer_46
2023-04-24,Product_2,8,66.95469542506049,Customer_16
2023-04-13,Product_5,2,19.718899828788878,Customer_33
2023-03-13,Product_8,1,50.57929040189095,Customer_70
2023-10-13,Product_8,6,22.02296813367637,Customer_8
2023-01-17,Product_9,10,19.1279112386605,Customer_62
2023-09-14,Product_2,1,75.68790118057868,Customer_54
2023-08-18,Product_4,1,34.87504051657544,Customer_20
2023-01-09,Product_5,3,49.37067923512114,Customer_10
2023-01-27,Product_2,8,66.42726937595165,Customer_70
2023-10-04,Product_8,8,47.57916422571165,Customer_89
2023-03-17,Product_8,4,42.023620827733986,Customer_56
2023-03-12,Product_8,1,34.03827561807587,Customer_15
2023-09-27,Product_3,3,48.203950186942826,Customer_94
2023-06-26,Product_7,6,95.63964441891174,Customer_35
2023-12-04,Product_9,1,40.07735337748126,Customer_15
2023-12-11,Product_3,3,85.41028934264227,Customer_98
2023-03-06,Product_2,5,64.95039729767721,Customer_82
2023-01-23,Product_1,2,74.62384928819607,Customer_73
2023-05-22,Product_1,1,81.66075497559262,Customer_39
2023-03-05,Product_3,6,58.93010752662612,Customer_29
2023-12-18,Product_7,10,96.0052304342781,Customer_87
2023-03-14,Product_5,9,50.887093486447974,Customer_53
2023-11-10,Product_6,3,63.48963351614002,Customer_18
2023-06-28,Product_4,7,50.85623439307925,Customer_48
2023-02-11,Product_10,6,84.11911646927213,Customer_68
2023-08-06,Product_7,3,18.49115124226948,Customer_12
2023-09-03,Product_8,7,53.52817701920611,Customer_22
2023-06-23,Product_3,9,92.62727518452452,Customer_54
2023-04-02,Product_3,2,39.741735157082566,Customer_67
2023-12-19,Product_6,4,38.836577297929296,Customer_65
2023-04-28,Product_7,7,13.939572384935186,Customer_49
2023-02-26,Product_6,7,41.95946661528467,Customer_4
2023-06-22,Product_10,5,49.909779059969644,Customer_7
2023-10-17,Product_1,4,21.76569624886255,Customer_19
2023-04-27,Product_6,4,16.893834894695942,Customer_46
2023-01-07,Product_7,7,62.090125558546674,Customer_12
2023-05-07,Product_5,3,33.49331431521914,Customer_67
2023-06-07,Product_6,5,28.856400463484462,Customer_67
2023-01-22,Product_9,9,78.89361840839317,Customer_77
2023-05-16,Product_4,6,78.96546966907654,Customer_33
2023-04-27,Product_6,7,21.85707269721413,Customer_11
2023-02-19,Product_8,6,45.06421785038006,Customer_12
2023-04-01,Product_9,6,48.08679611654152,Customer_65
2023-07-02,Product_1,5,11.507250688444303,Customer_94
2023-10-18,Product_10,8,56.94118632125781,Customer_65
2023-05-06,Product_10,5,48.9953371116374,Customer_8
2023-08-25,Product_6,7,76.30289987743873,Customer_86
2023-10-14,Product_6,3,53.21088771114934,Customer_27
2023-03-24,Product_1,1,93.06184979719089,Customer_87
2023-01-25,Product_1,8,12.435663257091834,Customer_48
2023-08-05,Product_6,3,87.34933954447051,Customer_100
2023-04-13,Product_2,8,28.50617598938177,Customer_14
2023-12-01,Product_6,3,12.358482624481839,Customer_29
2023-09-22,Product_8,1,94.7861579345033,Customer_88
2023-08-12,Product_1,4,80.5497708563102,Customer_2
2023-05-12,Product_6,3,90.14469758223322,Customer_19
2023-09-28,Product_2,5,39.39687455853645,Customer_32
2023-11-16,Product_7,7,82.03778696161743,Customer_77
2023-06-01,Product_7,9,87.0188561221132,Customer_78
2023-03-08,Product_3,2,11.489902570168965,Customer_52
2023-01-06,Product_7,10,41.883560372871116,Customer_83
2023-03-16,Product_10,4,57.671605545334835,Customer_62
2023-01-28,Product_3,2,33.65166206050977,Customer_96
2023-07-21,Product_9,3,19.78515281292292,Customer_10
2023-12-14,Product_6,5,70.55811010516103,Customer_1
2023-11-26,Product_2,6,29.74954301936349,Customer_4
2023-10-19,Product_4,7,37.89257331676932,Customer_30
2023-03-07,Product_7,5,60.72036852947202,Customer_18
2023-11-25,Product_5,2,18.618628776144533,Customer_81
2023-01-24,Product_7,10,41.646033741520625,Customer_91
2023-09-18,Product_2,6,22.922591414433498,Customer_65
2023-07-14,Product_4,5,22.112255775248492,Customer_18
2023-01-05,Product_3,9,54.61580905714084,Customer_72
2023-11-16,Product_9,6,61.80586542158051,Customer_12
2023-01-08,Product_2,5,46.825427969856165,Customer_70
2023-05-17,Product_9,4,23.382001387485765,Customer_98
2023-03-05,Product_6,10,27.626704775619217,Customer_10
2023-03-25,Product_2,7,45.8060038956803,Customer_12
2023-11-19,Product_8,10,47.028352138507145,Customer_57
2023-05-08,Product_10,6,14.641366074391588,Customer_13
2023-12-21,Product_7,2,11.035054064081457,Customer_98
2023-01-11,Product_2,1,35.21112407607281,Customer_90
2023-09-17,Product_7,4,67.50160098046675,Customer_4
2023-08-03,Product_5,7,49.19586928746306,Customer_23
2023-08-06,Product_10,3,38.93608036735145,Customer_24
2023-05-25,Product_3,2,78.49292140961208,Customer_47
2023-03-06,Product_7,2,90.52502949831349,Customer_35
2023-09-24,Product_8,6,39.00600791499528,Customer_18
2023-01-28,Product_10,4,62.99592969824285,Customer_35
2023-03-23,Product_2,1,29.59068552185867,Customer_98
2023-07-12,Product_9,2,94.96537786109805,Customer_66
2023-01-28,Product_3,9,10.42477183877839,Customer_68
2023-05-04,Product_1,10,33.671479386912594,Customer_80
2023-04-23,Product_3,6,15.378029991227393,Customer_78
2023-05-13,Product_8,1,15.095060437580615,Customer_91
2023-03-06,Product_2,2,84.93160432479263,Customer_63
2023-05-27,Product_10,8,61.02073679591438,Customer_34
2023-01-02,Product_8,7,98.99380096910805,Customer_5
2023-12-25,Product_5,1,74.89164042901615,Customer_85
2023-06-17,Product_5,9,10.458622754593666,Customer_95
2023-06-03,Product_9,4,48.99575761790505,Customer_87
2023-06-02,Product_4,3,54.129219313181345,Customer_27
2023-09-06,Product_8,4,73.08365790585734,Customer_52
2023-03-18,Product_1,2,70.99685178440316,Customer_28
2023-10-19,Product_10,2,66.0552131699675,Customer_20
2023-02-02,Product_7,4,84.06355307566413,Customer_63
2023-01-01,Product_5,9,15.19838004532599,Customer_7
2023-11-17,Product_9,1,55.51750063428552,Customer_43
2023-01-24,Product_1,6,84.93193464627713,Customer_83
2023-09-08,Product_5,7,15.703985294932734,Customer_20
2023-01-26,Product_4,6,91.07054594959158,Customer_3
2023-04-13,Product_3,2,19.011394835534936,Customer_17
2023-07-27,Product_8,4,15.759766336403933,Customer_84
2023-04-27,Product_10,7,10.959629134627932,Customer_30
2023-12-01,Product_2,4,99.92604849950386,Customer_29
2023-11-04,Product_7,3,13.278188809877395,Customer_87
2023-09-03,Product_1,10,94.25409903943147,Customer_5
2023-12-06,Product_3,2,28.477087252547502,Customer_2
2023-03-04,Product_5,8,82.54226147415942,Customer_37
2023-09-13,Product_7,1,71.66975041830699,Customer_90
2023-12-09,Product_4,1,91.1758954063607,Customer_20
2023-06-03,Product_4,5,86.34810205325796,Customer_40
2023-03-13,Product_8,5,25.147853249971977,Customer_70
2023-05-14,Product_1,3,57.697446462261325,Customer_29
2023-08-04,Product_10,4,83.61490370716508,Customer_50
2023-12-16,Product_7,4,40.29261772871325,Customer_28
2023-04-27,Product_4,10,21.758436273087355,Customer_3
2023-03-21,Product_10,4,21.023114747136244,Customer_52
2023-12-24,Product_8,3,95.1904954928541,Customer_68
2023-12-03,Product_9,8,19.192605101925352,Customer_99
2023-09-01,Product_8,6,36.45805692618319,Customer_19
2023-07-13,Product_5,8,42.727357612506154,Customer_67
2023-05-18,Product_8,5,78.33132270694072,Customer_70
2023-02-07,Product_3,7,42.568591638906014,Customer_33
2023-10-26,Product_2,5,24.97606116605511,Customer_64
2023-03-07,Product_7,6,60.416479628670686,Customer_53
2023-12-12,Product_10,10,77.33695285953938,Customer_43
2023-02-02,Product_9,5,66.34862014652359,Customer_61
2023-08-09,Product_3,1,37.53223898483172,Customer_26
2023-10-20,Product_2,10,77.17275516422013,Customer_46
2023-05-09,Product_9,9,64.60479789792726,Customer_50
2023-04-03,Product_1,8,99.1051886320419,Customer_78
2023-10-21,Product_4,1,73.94710627572044,Customer_32
2023-03-16,Product_10,8,55.42280037558434,Customer_61
2023-06-19,Product_3,2,87.82137527660318,Customer_16
2023-12-21,Product_9,8,76.36899958824536,Customer_66
2023-10-09,Product_5,6,62.05379174478055,Customer_71
2023-01-01,Product_5,9,76.87941537212777,Customer_71
2023-08-01,Product_6,1,58.910472000737,Customer_60
2023-01-05,Product_3,9,31.64083296797113,Customer_19
2023-06-06,Product_1,8,73.95307048917455,Customer_12
2023-06-04,Product_9,9,61.45304911622056,Customer_25
2023-06-13,Product_2,7,28.43304278818529,Customer_65
2023-04-03,Product_1,4,59.86908819091273,Customer_70
2023-04-14,Product_1,8,20.322237736208862,Customer_14
2023-10-28,Product_3,5,47.10906255262839,Customer_61
2023-06-07,Product_10,5,96.03012397594044,Customer_43
2023-02-07,Product_7,5,10.257333121175808,Customer_87
2023-08-07,Product_4,3,57.70369625895544,Customer_11
2023-09-04,Product_4,6,69.31858311237775,Customer_14
2023-08-13,Product_4,4,95.86716152924583,Customer_4
